SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|CALIDAD MIGRATORIA|SEXO|EDAD|NACIONALIDAD|ESTADO_CIVIL|ANIO_TRAMITE|MES_TRAMITE|CANTIDAD|FECHA_PROCESO
CHICLAYO|CHICLAYO|CHICLAYO|LAMBAYEQUE|FORMACION RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
CUSCO|CUSCO|CUSCO|CUSCO|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
CUSCO|CUSCO|CUSCO|CUSCO|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
CUSCO|CUSCO|CUSCO|CUSCO|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
CUSCO|CUSCO|CUSCO|CUSCO|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|2|2026-02-02
CUSCO|CUSCO|CUSCO|CUSCO|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|NO DEFINIDO|2026|ENERO|2|2026-02-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FORMACION RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
HUANCAYO|HUANCAYO|HUANCAYO|JUNIN|FORMACION RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
ICA|ICA|ICA|ICA|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
ICA|ICA|ICA|ICA|FORMACION RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
IQUITOS|IQUITOS|MAYNAS|LORETO|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|COLOMBIANA|NO DEFINIDO|2026|ENERO|2|2026-02-02
IQUITOS|IQUITOS|MAYNAS|LORETO|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
IQUITOS|IQUITOS|MAYNAS|LORETO|ARTISTICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|COLOMBIANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
IQUITOS|IQUITOS|MAYNAS|LORETO|ARTISTICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|COLOMBIANA|NO DEFINIDO|2026|ENERO|9|2026-02-02
IQUITOS|IQUITOS|MAYNAS|LORETO|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FORMACION RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|TRABAJADOR RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FORMACION RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR DE RESIDENTE – ASCENDIENTE EN PRIMER GRADO DEL CÓNYUGE O DEL INTEGRANTE DE LA UNIÓN DE HECHO DE PERUANO O EXTRANJERO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ALEMANA|CASADO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ARGENTINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ARGENTINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ARGENTINA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BOLIVIANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BRASILERA|CASADO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BRASILERA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BRITANICA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BRITANICA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHADIANO|CASADO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|CASADO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|SOLTERO(A)|2026|ENERO|3|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR DE RESIDENTE – ASCENDIENTE EN PRIMER GRADO DEL CÓNYUGE O DEL INTEGRANTE DE LA UNIÓN DE HECHO DE PERUANO O EXTRANJERO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|NO DEFINIDO|2026|ENERO|3|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|NO DEFINIDO|2026|ENERO|12|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|CASADO(A)|2026|ENERO|4|2026-02-02
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINA|CASADO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CHINA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR DE RESIDENTE – HIJO O HIJA MENOR DE EDAD DEL CONYUGE O DEL INTEGRANTE DE LA UNIÓN DE HECHO DE PERUANO O EXTRANJERO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CHINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CHINA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CHINA|NO DEFINIDO|2026|ENERO|3|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CHINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|COLOMBIANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|DESIGNADO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|COLOMBIANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|COLOMBIANA|NO DEFINIDO|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|COLOMBIANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|COLOMBIANA|DIVORCIADO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR DE RESIDENTE – ASCENDIENTE EN PRIMER GRADO DEL CÓNYUGE O DEL INTEGRANTE DE LA UNIÓN DE HECHO DE PERUANO O EXTRANJERO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|CASADO(A)|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR DE RESIDENTE – ASCENDIENTE EN PRIMER GRADO DEL CÓNYUGE O DEL INTEGRANTE DE LA UNIÓN DE HECHO DE PERUANO O EXTRANJERO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) SOLTEROS(AS) MAYORES DE 18 Y MENORES DE 28 AÑOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|SOLTERO(A)|2026|ENERO|11|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|5|2026-02-02
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|4|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|CASADO(A)|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|5|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|CASADO(A)|2026|ENERO|10|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|SOLTERO(A)|2026|ENERO|10|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CUBANA|NO DEFINIDO|2026|ENERO|3|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR DE RESIDENTE – HIJO O HIJA MENOR DE EDAD DEL CONYUGE O DEL INTEGRANTE DE LA UNIÓN DE HECHO DE PERUANO O EXTRANJERO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CUBANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CUBANA|SOLTERO(A)|2026|ENERO|6|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CUBANA|NO DEFINIDO|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|DE FIJI|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|DE YEMEN|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|DE YEMEN|SOLTERO(A)|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ECUATORIANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|DESIGNADO TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ECUATORIANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ECUATORIANA|NO DEFINIDO|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|ECUATORIANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ESPAÑOLA|SOLTERO(A)|2026|ENERO|4|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ESPAÑOLA|NO DEFINIDO|2026|ENERO|4|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ESPAÑOLA|CASADO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|ESPAÑOLA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ESTADOUNIDENSE|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ESTADOUNIDENSE|NO DEFINIDO|2026|ENERO|5|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ESTADOUNIDENSE|SOLTERO(A)|2026|ENERO|41|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ESTADOUNIDENSE|NO DEFINIDO|2026|ENERO|3|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|FRANCESA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|INDIA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARROQUI|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MEXICANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|NEERLANDESA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PANAMEÑA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PANAMEÑA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|RUSA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|SUDANES|SOLTERO(A)|2026|ENERO|3|2026-02-02
LIMA|LIMA|LIMA|LIMA|FORMACION RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SUIZA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|NO DEFINIDO|2026|ENERO|6|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) SOLTEROS(AS) MAYORES DE 18 Y MENORES DE 28 AÑOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|CASADO(A)|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) SOLTEROS(AS) MAYORES DE 18 Y MENORES DE 28 AÑOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|SOLTERO(A)|2026|ENERO|18|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) ADULTOS CON DISPACIDAD|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|SOLTERO(A)|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|SOLTERO(A)|2026|ENERO|2|2026-02-02
LIMA|LIMA|LIMA|LIMA|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VENEZOLANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|VENEZOLANA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ARGENTINA|NO DEFINIDO|2026|ENERO|1|2026-02-02
LIMA|LIMA|LIMA|LIMA|ARTISTICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ARGENTINA|SOLTERO(A)|2026|ENERO|35|2026-02-02
